,Reputation,Views,UpVotes,DownVotes,Age,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
10110,65272,5680.0,7035.0,,,,,,,
10111,65272,5680.0,7035.0,,,,,,,
10112,65272,5680.0,7035.0,,,,,,,
10113,65272,5680.0,7035.0,,,,,,,
10114,65272,5680.0,7035.0,,,,,,,
10115,65272,5680.0,7035.0,,,,,,,
10116,65272,5680.0,7035.0,,,,,,,
10117,65272,5680.0,7035.0,,,,,,,
10118,65272,5680.0,7035.0,,,,,,,
10119,65272,5680.0,7035.0,,,,,,,
10120,65272,5680.0,7035.0,,,,,,,
10121,65272,5680.0,7035.0,,,,,,,
10122,65272,5680.0,7035.0,,,,,,,
10123,65272,5680.0,7035.0,,,,,,,
10124,65272,5680.0,7035.0,,,,,,,
10125,65272,5680.0,7035.0,,,,,,,
10126,65272,5680.0,7035.0,,,,,,,
10127,65272,5680.0,7035.0,,,26.0,,,,
10128,65272,5680.0,7035.0,,,,,,,
10129,65272,5680.0,7035.0,,,,,,,
10130,65272,5680.0,7035.0,,,,,,,
10131,65272,5680.0,7035.0,,,,,,9.0,
10132,65272,5680.0,7035.0,,,,,,,
10133,65272,5680.0,7035.0,,,,,,,
10134,65272,5680.0,7035.0,,,,,,,
10135,65272,5680.0,7035.0,,,,,,,
10136,65272,5680.0,7035.0,,,,,,,
10137,65272,5680.0,7035.0,,,,,,,
10138,65272,5680.0,7035.0,,,,,,,
10139,65272,5680.0,7035.0,,,,,,,
10140,65272,5680.0,7035.0,,,,,,,
10141,65272,5680.0,7035.0,,,,,,,
10142,65272,5680.0,7035.0,,,,,,,
10143,65272,5680.0,7035.0,,,,,,,
10144,65272,5680.0,7035.0,,,,,,,
10145,65272,5680.0,7035.0,,,,,,,
10146,65272,5680.0,7035.0,,,,,,,
10147,65272,5680.0,7035.0,,,,,,,
10148,65272,5680.0,7035.0,,,,,,,
10149,65272,5680.0,7035.0,,,,,,,
10150,65272,5680.0,7035.0,,,,,,,
10151,65272,5680.0,7035.0,,,,,,,
10152,65272,5680.0,7035.0,,,,,,,
10153,65272,5680.0,7035.0,,,,,,,
10154,65272,5680.0,7035.0,,,,,,,
10155,65272,5680.0,7035.0,,,,,,,
10156,65272,5680.0,7035.0,,,,,,,
10157,65272,5680.0,7035.0,,,,,,,
10158,65272,5680.0,7035.0,,,,,,,
10159,65272,5680.0,7035.0,,,,,,,
10160,65272,5680.0,7035.0,,,,,,,
10161,65272,5680.0,7035.0,,,,,,,
10162,65272,5680.0,7035.0,,,,,,,
10163,65272,5680.0,7035.0,,,,,,,
10164,65272,5680.0,7035.0,,,,,,,
10165,65272,5680.0,7035.0,,,,,,,
10166,65272,5680.0,7035.0,,,,,,,
10167,65272,5680.0,7035.0,,,,,,,
10168,65272,5680.0,7035.0,,,,,,,
10169,65272,5680.0,7035.0,,,,,,,
10170,65272,5680.0,7035.0,,,,,,,
10171,65272,5680.0,7035.0,,,,,,,
10172,65272,5680.0,7035.0,,,,,,,
10173,65272,5680.0,7035.0,,,,,,,
10174,65272,5680.0,7035.0,,,,,,,
10175,65272,5680.0,7035.0,,,,,,,
10176,65272,5680.0,7035.0,,,,,,,
10177,65272,5680.0,7035.0,,,,,,,
10178,65272,5680.0,7035.0,,,,,,,
10179,65272,5680.0,7035.0,,,,,,,
10180,65272,5680.0,7035.0,,,,,,,
10181,65272,5680.0,7035.0,,,,,,,
10182,65272,5680.0,7035.0,,,,,,,
10183,65272,5680.0,7035.0,,,,,,,
10184,65272,5680.0,7035.0,,,,,,,
10185,65272,5680.0,7035.0,,,,,,,
10186,65272,5680.0,7035.0,,,,,,,
10187,65272,5680.0,7035.0,,,,,,27.0,
10188,65272,5680.0,7035.0,,,,,,17.0,
10189,65272,5680.0,7035.0,,,,,,,
10190,65272,5680.0,7035.0,,,,,,,
10191,65272,5680.0,7035.0,,,,,,8.0,
10192,65272,5680.0,7035.0,,,,,,,
10193,65272,5680.0,7035.0,,,,,,,
10194,65272,5680.0,7035.0,,,,,,9.0,
10195,65272,5680.0,7035.0,,,,,,,
10196,65272,5680.0,7035.0,,,,,,,
10197,65272,5680.0,7035.0,,,,,,,
10198,65272,5680.0,7035.0,,,,,,,
10199,65272,5680.0,7035.0,,,,,,,
10200,65272,5680.0,7035.0,,,15.0,,,,
10201,65272,5680.0,7035.0,,,,,,,
10202,65272,5680.0,7035.0,,,,,,,
10203,65272,5680.0,7035.0,,,,,,,
10204,65272,5680.0,7035.0,,,,,,,
10205,65272,5680.0,7035.0,,,,,,,
10206,65272,5680.0,7035.0,,,,,,,
10207,65272,5680.0,7035.0,,,,,,,
10208,65272,5680.0,7035.0,,,,,,,
10209,65272,5680.0,7035.0,,,,,,,
10210,65272,5680.0,7035.0,,,,,,,
10211,65272,5680.0,7035.0,,,,,,,
10212,65272,5680.0,7035.0,,,,,,,
10213,65272,5680.0,7035.0,,,,,,,
10214,65272,5680.0,7035.0,,,,,,,
10215,65272,5680.0,7035.0,,,,,,,
10216,65272,5680.0,7035.0,,,15.0,,,,
10217,65272,5680.0,7035.0,,,,,,,
10218,65272,5680.0,7035.0,,,,,,,
10219,65272,5680.0,7035.0,,,,,,,
10220,65272,5680.0,7035.0,,,,,,,
10221,65272,5680.0,7035.0,,,,,,,
10222,65272,5680.0,7035.0,,,,,,,
10223,65272,5680.0,7035.0,,,,,,,
10224,65272,5680.0,7035.0,,,,,,,
10225,65272,5680.0,7035.0,,,,,,,
10226,65272,5680.0,7035.0,,,,,,,
10227,65272,5680.0,7035.0,,,,,,,
10228,65272,5680.0,7035.0,,,,,,,
10229,65272,5680.0,7035.0,,,,,,,
10230,65272,5680.0,7035.0,,,,,,10.0,
10231,65272,5680.0,7035.0,,,,,,,
10232,65272,5680.0,7035.0,,,,,,,
10233,65272,5680.0,7035.0,,,,,,,
10234,65272,5680.0,7035.0,,,,,,,
10235,65272,5680.0,7035.0,,,,,,,
10236,65272,5680.0,7035.0,,,,,,,
10237,65272,5680.0,7035.0,,,,,,,
10238,65272,5680.0,7035.0,,,,,,,
10239,65272,5680.0,7035.0,,,,,,,
10240,65272,5680.0,7035.0,,,,,,,
10241,65272,5680.0,7035.0,,,,,,,
10242,65272,5680.0,7035.0,,,,,,,
10243,65272,5680.0,7035.0,,,,,,,
10244,65272,5680.0,7035.0,,,,,,,
10245,65272,5680.0,7035.0,,,,,,,
10246,65272,5680.0,7035.0,,,,,,,
10247,65272,5680.0,7035.0,,,,,,,
10248,65272,5680.0,7035.0,,,,,,,
10249,65272,5680.0,7035.0,,,,,,,
10250,65272,5680.0,7035.0,,,,,,,
10251,65272,5680.0,7035.0,,,,,,,
10252,65272,5680.0,7035.0,,,,,,,
10253,65272,5680.0,7035.0,,,,,,,
10254,65272,5680.0,7035.0,,,,,,,
10255,65272,5680.0,7035.0,,,,,,,
10256,65272,5680.0,7035.0,,,,,,,
10257,65272,5680.0,7035.0,,,,,,,
10258,65272,5680.0,7035.0,,,,,,,
10259,65272,5680.0,7035.0,,,,,,,
10260,65272,5680.0,7035.0,,,,,,,
10261,65272,5680.0,7035.0,,,,,,,
10262,65272,5680.0,7035.0,,,,,,,
10263,65272,5680.0,7035.0,,,,,,,
10264,65272,5680.0,7035.0,,,,,,,
10265,65272,5680.0,7035.0,,,,,,,
10266,65272,5680.0,7035.0,,,,,,,
10267,65272,5680.0,7035.0,,,,,,,
10268,65272,5680.0,7035.0,,,,,,,
10269,65272,5680.0,7035.0,,,,,,11.0,
10270,65272,5680.0,7035.0,,,,,,,
10271,65272,5680.0,7035.0,,,,,,,
10272,65272,5680.0,7035.0,,,,,,,
10273,65272,5680.0,7035.0,,,,,,,
10274,65272,5680.0,7035.0,,,,,,,
10275,65272,5680.0,7035.0,,,,,,,
10276,65272,5680.0,7035.0,,,,,,,
10277,65272,5680.0,7035.0,,,,,,,
10278,65272,5680.0,7035.0,,,,,,,
10279,65272,5680.0,7035.0,,,,,,,
10280,65272,5680.0,7035.0,,,,,,,
10281,65272,5680.0,7035.0,,,,,,,
10282,65272,5680.0,7035.0,,,,,,,
10283,65272,5680.0,7035.0,,,,,,,
10284,65272,5680.0,7035.0,,,,,,,
10285,65272,5680.0,7035.0,,,,,,,
10286,65272,5680.0,7035.0,,,,,,,
10287,65272,5680.0,7035.0,,,12.0,,,,
10288,65272,5680.0,7035.0,,,,,,,
10289,65272,5680.0,7035.0,,,,,,,
10290,65272,5680.0,7035.0,,,,,,,
10291,65272,5680.0,7035.0,,,,,,,
10292,65272,5680.0,7035.0,,,,,,,
10293,65272,5680.0,7035.0,,,,,,,
10294,65272,5680.0,7035.0,,,,,,,
10295,65272,5680.0,7035.0,,,,,,,
10296,65272,5680.0,7035.0,,,,,,,
10297,65272,5680.0,7035.0,,,,,,,
10298,65272,5680.0,7035.0,,,,,,,
10299,65272,5680.0,7035.0,,,,,,,
10300,65272,5680.0,7035.0,,,,,,,
10301,65272,5680.0,7035.0,,,,,,,
10302,65272,5680.0,7035.0,,,,,,,
10303,65272,5680.0,7035.0,,,,,,,
10304,65272,5680.0,7035.0,,,,,,,
10305,65272,5680.0,7035.0,,,,,,,
10306,65272,5680.0,7035.0,,,,,,,
10307,65272,5680.0,7035.0,,,,,,,
10308,65272,5680.0,7035.0,,,19.0,,,8.0,
10309,65272,5680.0,7035.0,,,,,,,
10310,65272,5680.0,7035.0,,,22.0,,,,
10311,65272,5680.0,7035.0,,,,,,,
10312,65272,5680.0,7035.0,,,,,,,
10313,65272,5680.0,7035.0,,,,,,,
10314,65272,5680.0,7035.0,,,,,,,
10315,65272,5680.0,7035.0,,,,,,10.0,
10316,65272,5680.0,7035.0,,,,,,,
10317,65272,5680.0,7035.0,,,,,,,
10318,65272,5680.0,7035.0,,,,,,,
10319,65272,5680.0,7035.0,,,,,,,
10320,65272,5680.0,7035.0,,,,,,,
10321,65272,5680.0,7035.0,,,,,,,
10322,65272,5680.0,7035.0,,,,,,,
10323,65272,5680.0,7035.0,,,,,,,
10324,65272,5680.0,7035.0,,,,,,,
10325,65272,5680.0,7035.0,,,,,,8.0,
10326,65272,5680.0,7035.0,,,12.0,,,9.0,
10327,65272,5680.0,7035.0,,,,,,,
10328,65272,5680.0,7035.0,,,,,,,
10329,65272,5680.0,7035.0,,,,,,,
10330,65272,5680.0,7035.0,,,,,,,
10331,65272,5680.0,7035.0,,,,,,,
10332,65272,5680.0,7035.0,,,,,,,
10333,65272,5680.0,7035.0,,,,,,,
10334,65272,5680.0,7035.0,,,,,,,
10335,65272,5680.0,7035.0,,,,,,,
10336,65272,5680.0,7035.0,,,15.0,,,,
10337,65272,5680.0,7035.0,,,,,,,
10338,65272,5680.0,7035.0,,,,,,,
10339,65272,5680.0,7035.0,,,,,,,
10340,65272,5680.0,7035.0,,,,,,,
10341,65272,5680.0,7035.0,,,,,,,
10342,65272,5680.0,7035.0,,,,,,,
10343,65272,5680.0,7035.0,,,,,,,
10344,65272,5680.0,7035.0,,,,,,,
10345,65272,5680.0,7035.0,,,,,,,
10346,65272,5680.0,7035.0,,,,,,,
10347,65272,5680.0,7035.0,,,,,,,
10348,65272,5680.0,7035.0,,,,,,,
10349,65272,5680.0,7035.0,,,,,,,
10350,65272,5680.0,7035.0,,,,,,,
10351,65272,5680.0,7035.0,,,,,,8.0,
10352,65272,5680.0,7035.0,,,,,,,
10353,65272,5680.0,7035.0,,,,,,,
10354,65272,5680.0,7035.0,,,,,,,
10355,65272,5680.0,7035.0,,,,,,,
10356,65272,5680.0,7035.0,,,,,,,
10357,65272,5680.0,7035.0,,,,,,8.0,
10358,65272,5680.0,7035.0,,,,,,,
10359,65272,5680.0,7035.0,,,,,,,
10360,65272,5680.0,7035.0,,,,,,,
10361,65272,5680.0,7035.0,,,,,,,
10362,65272,5680.0,7035.0,,,,,,,
10363,65272,5680.0,7035.0,,,,,,,
10364,65272,5680.0,7035.0,,,,,,,
10365,65272,5680.0,7035.0,,,,,,,
10366,65272,5680.0,7035.0,,,,,,,
10367,65272,5680.0,7035.0,,,,,,,
10368,65272,5680.0,7035.0,,,13.0,,,,
10369,65272,5680.0,7035.0,,,,,,,
10370,65272,5680.0,7035.0,,,,,,,
10371,65272,5680.0,7035.0,,,,,,,
10372,65272,5680.0,7035.0,,,,,,,
10373,65272,5680.0,7035.0,,,,,,,
10374,65272,5680.0,7035.0,,,,,,,
10375,65272,5680.0,7035.0,,,,,,,
10376,65272,5680.0,7035.0,,,13.0,,,,
10377,65272,5680.0,7035.0,,,,,,,
10378,65272,5680.0,7035.0,,,,,,8.0,
10379,65272,5680.0,7035.0,,,,,,,
10380,65272,5680.0,7035.0,,,,,,,
10381,65272,5680.0,7035.0,,,,,,,
10382,65272,5680.0,7035.0,,,,,,,
10383,65272,5680.0,7035.0,,,,,,,
10384,65272,5680.0,7035.0,,,,,,,
10385,65272,5680.0,7035.0,,,,,,,
10386,65272,5680.0,7035.0,,,,,,8.0,
10387,65272,5680.0,7035.0,,,,,,,
10388,65272,5680.0,7035.0,,,,,,,
10389,65272,5680.0,7035.0,,,,,,,
10390,65272,5680.0,7035.0,,,,,,,
10391,65272,5680.0,7035.0,,,,,,,
10392,65272,5680.0,7035.0,,,,,,,
10393,65272,5680.0,7035.0,,,,,,,
10394,65272,5680.0,7035.0,,,,,,,
10395,65272,5680.0,7035.0,,,12.0,,,,
10396,65272,5680.0,7035.0,,,,,,,
10397,65272,5680.0,7035.0,,,,,,,
10398,65272,5680.0,7035.0,,,,,,,
10399,65272,5680.0,7035.0,,,16.0,,,9.0,
10400,65272,5680.0,7035.0,,,,,,,
10401,65272,5680.0,7035.0,,,,,,,
10402,65272,5680.0,7035.0,,,,,,,
10403,65272,5680.0,7035.0,,,,,,,
10404,65272,5680.0,7035.0,,,,,,,
10405,65272,5680.0,7035.0,,,,,,,
10406,65272,5680.0,7035.0,,,,,,,
10407,65272,5680.0,7035.0,,,,,,,
10408,65272,5680.0,7035.0,,,,,,,
10409,65272,5680.0,7035.0,,,,,,,
10410,65272,5680.0,7035.0,,,,,,,
10411,65272,5680.0,7035.0,,,,,,,
10412,65272,5680.0,7035.0,,,,,,,
10413,65272,5680.0,7035.0,,,,,,,
10414,65272,5680.0,7035.0,,,,,,,
10415,65272,5680.0,7035.0,,,,,,,
10416,65272,5680.0,7035.0,,,,,,,
10417,65272,5680.0,7035.0,,,,,,,
10418,65272,5680.0,7035.0,,,,,,,
10419,65272,5680.0,7035.0,,,,,,,
10420,65272,5680.0,7035.0,,,,,,,
10421,65272,5680.0,7035.0,,,,,,13.0,
10422,65272,5680.0,7035.0,,,,,,,
10423,65272,5680.0,7035.0,,,,,,,
10424,65272,5680.0,7035.0,,,37.0,,,10.0,
10425,65272,5680.0,7035.0,,,,,,,
10426,65272,5680.0,7035.0,,,,,,,
10427,65272,5680.0,7035.0,,,,,,,
10428,65272,5680.0,7035.0,,,,,,,
10429,65272,5680.0,7035.0,,,,,,,
10430,65272,5680.0,7035.0,,,,,,,
10431,65272,5680.0,7035.0,,,,,,,
10432,65272,5680.0,7035.0,,,,,,,
10433,65272,5680.0,7035.0,,,,,,,
10434,65272,5680.0,7035.0,,,,,,,
10435,65272,5680.0,7035.0,,,,,,,
10436,65272,5680.0,7035.0,,,,,,,
10437,65272,5680.0,7035.0,,,,,,,
10438,65272,5680.0,7035.0,,,,,,,
10439,65272,5680.0,7035.0,,,,,,,
10440,65272,5680.0,7035.0,,,,,,,
10441,65272,5680.0,7035.0,,,,,,,
10442,65272,5680.0,7035.0,,,,,,,
10443,65272,5680.0,7035.0,,,,,,,
11248,87393,20932.0,11273.0,779.0,,,,,,
11249,87393,20932.0,11273.0,779.0,,,,,,
11250,87393,20932.0,11273.0,779.0,,,,,,
11251,87393,20932.0,11273.0,779.0,,,,,,
11252,87393,20932.0,11273.0,779.0,,,,,,
11253,87393,20932.0,11273.0,779.0,,16.0,,,,
11254,87393,20932.0,11273.0,779.0,,,,,,
11255,87393,20932.0,11273.0,779.0,,18.0,,,,
11256,87393,20932.0,11273.0,779.0,,,,,,
11257,87393,20932.0,11273.0,779.0,,,,,,
11258,87393,20932.0,11273.0,779.0,,,,,,
11259,87393,20932.0,11273.0,779.0,,,,,,
11260,87393,20932.0,11273.0,779.0,,18.0,,,,
11261,87393,20932.0,11273.0,779.0,,,,,,
11262,87393,20932.0,11273.0,779.0,,,,,,
11263,87393,20932.0,11273.0,779.0,,,,,,
11264,87393,20932.0,11273.0,779.0,,,,,,
11265,87393,20932.0,11273.0,779.0,,,,,,
11266,87393,20932.0,11273.0,779.0,,,,,,
11267,87393,20932.0,11273.0,779.0,,,,,,
11268,87393,20932.0,11273.0,779.0,,,,,,
11269,87393,20932.0,11273.0,779.0,,,,,,
11270,87393,20932.0,11273.0,779.0,,13.0,,4.0,,
11271,87393,20932.0,11273.0,779.0,,,,,,
11272,87393,20932.0,11273.0,779.0,,,,,,
11273,87393,20932.0,11273.0,779.0,,,,,,
11274,87393,20932.0,11273.0,779.0,,,,,,
11275,87393,20932.0,11273.0,779.0,,,,,,
11276,87393,20932.0,11273.0,779.0,,,,,,
11277,87393,20932.0,11273.0,779.0,,,,,,
11278,87393,20932.0,11273.0,779.0,,,,,,
11279,87393,20932.0,11273.0,779.0,,,,,,
11280,87393,20932.0,11273.0,779.0,,,,,,
11281,87393,20932.0,11273.0,779.0,,,,,,
11282,87393,20932.0,11273.0,779.0,,,,,,
11283,87393,20932.0,11273.0,779.0,,13.0,,,,
11284,87393,20932.0,11273.0,779.0,,,,,,
11285,87393,20932.0,11273.0,779.0,,,,,,
11286,87393,20932.0,11273.0,779.0,,,,,,
11287,87393,20932.0,11273.0,779.0,,,,,,
11288,87393,20932.0,11273.0,779.0,,,,,,
11289,87393,20932.0,11273.0,779.0,,,,,,
11290,87393,20932.0,11273.0,779.0,,30.0,,,,
11291,87393,20932.0,11273.0,779.0,,,,,,
11292,87393,20932.0,11273.0,779.0,,,,,,
11293,87393,20932.0,11273.0,779.0,,15.0,,,,
11294,87393,20932.0,11273.0,779.0,,,,,,
11295,87393,20932.0,11273.0,779.0,,,,,,
11296,87393,20932.0,11273.0,779.0,,,,,,
11297,87393,20932.0,11273.0,779.0,,13.0,,,,
11298,87393,20932.0,11273.0,779.0,,,,,,
11299,87393,20932.0,11273.0,779.0,,32.0,,,8.0,
11300,87393,20932.0,11273.0,779.0,,,,,,
11301,87393,20932.0,11273.0,779.0,,,,,,
11302,87393,20932.0,11273.0,779.0,,,,,,
11303,87393,20932.0,11273.0,779.0,,23.0,,,,
11304,87393,20932.0,11273.0,779.0,,,,,,
11305,87393,20932.0,11273.0,779.0,,,,,,
11306,87393,20932.0,11273.0,779.0,,50.0,,,,
11307,87393,20932.0,11273.0,779.0,,,,,,
11308,87393,20932.0,11273.0,779.0,,12.0,,,,
11309,87393,20932.0,11273.0,779.0,,,,,,
11310,87393,20932.0,11273.0,779.0,,,,,,
11311,87393,20932.0,11273.0,779.0,,,,,,
11312,87393,20932.0,11273.0,779.0,,,,,,
11313,87393,20932.0,11273.0,779.0,,,,,,
11314,87393,20932.0,11273.0,779.0,,,,,,
11315,87393,20932.0,11273.0,779.0,,,,,,
11316,87393,20932.0,11273.0,779.0,,,,,,
11317,87393,20932.0,11273.0,779.0,,,,,,
11318,87393,20932.0,11273.0,779.0,,16.0,,,,
11319,87393,20932.0,11273.0,779.0,,,,,,
11320,87393,20932.0,11273.0,779.0,,,,,,
11321,87393,20932.0,11273.0,779.0,,,,,,
11322,87393,20932.0,11273.0,779.0,,,,,,
11323,87393,20932.0,11273.0,779.0,,,,,,
11324,87393,20932.0,11273.0,779.0,,,,,,
11325,87393,20932.0,11273.0,779.0,,,,,,
11326,87393,20932.0,11273.0,779.0,,,,,,
11327,87393,20932.0,11273.0,779.0,,,,,,
11328,87393,20932.0,11273.0,779.0,,39.0,,,12.0,
11329,87393,20932.0,11273.0,779.0,,,,,,
11330,87393,20932.0,11273.0,779.0,,12.0,,,9.0,
11331,87393,20932.0,11273.0,779.0,,14.0,,,,
11332,87393,20932.0,11273.0,779.0,,16.0,,,,
11333,87393,20932.0,11273.0,779.0,,60.0,,,,
11334,87393,20932.0,11273.0,779.0,,44.0,,,,
11335,87393,20932.0,11273.0,779.0,,,,,,
11336,87393,20932.0,11273.0,779.0,,,,,,
11337,87393,20932.0,11273.0,779.0,,,,,,
11338,87393,20932.0,11273.0,779.0,,,,,,
11339,87393,20932.0,11273.0,779.0,,,,,,
11340,87393,20932.0,11273.0,779.0,,,,,,
11341,87393,20932.0,11273.0,779.0,,,,,,
11342,87393,20932.0,11273.0,779.0,,,,,,
11343,87393,20932.0,11273.0,779.0,,,,,,
11344,87393,20932.0,11273.0,779.0,,,,,,
11345,87393,20932.0,11273.0,779.0,,,,,,
11346,87393,20932.0,11273.0,779.0,,,,,,
11347,87393,20932.0,11273.0,779.0,,,,,8.0,
11348,87393,20932.0,11273.0,779.0,,,,,,
11349,87393,20932.0,11273.0,779.0,,,,,,
11350,87393,20932.0,11273.0,779.0,,,,,,
11351,87393,20932.0,11273.0,779.0,,,,,,
11352,87393,20932.0,11273.0,779.0,,37.0,,,,
11353,87393,20932.0,11273.0,779.0,,14.0,,,,
11354,87393,20932.0,11273.0,779.0,,,,,8.0,
11355,87393,20932.0,11273.0,779.0,,,,,,
11356,87393,20932.0,11273.0,779.0,,,,,,
11357,87393,20932.0,11273.0,779.0,,,,,,
11358,87393,20932.0,11273.0,779.0,,,,,,
11359,87393,20932.0,11273.0,779.0,,,,,,
11360,87393,20932.0,11273.0,779.0,,12.0,,,,
11361,87393,20932.0,11273.0,779.0,,,,,,
11362,87393,20932.0,11273.0,779.0,,,,,,
11363,87393,20932.0,11273.0,779.0,,,,,,
11364,87393,20932.0,11273.0,779.0,,,,,,
11365,87393,20932.0,11273.0,779.0,,,,,,
11366,87393,20932.0,11273.0,779.0,,,,,,
11367,87393,20932.0,11273.0,779.0,,,,,,
11368,87393,20932.0,11273.0,779.0,,,,,,
11369,87393,20932.0,11273.0,779.0,,,,,,
11370,87393,20932.0,11273.0,779.0,,,,,,
11371,87393,20932.0,11273.0,779.0,,,,,,
11372,87393,20932.0,11273.0,779.0,,,,,,
11373,87393,20932.0,11273.0,779.0,,,,,,
11374,87393,20932.0,11273.0,779.0,,,,,,
11375,87393,20932.0,11273.0,779.0,,53.0,,,,
11376,87393,20932.0,11273.0,779.0,,,,,,
11377,87393,20932.0,11273.0,779.0,,,,,,
11378,87393,20932.0,11273.0,779.0,,,,,,
11379,87393,20932.0,11273.0,779.0,,33.0,,,,
11380,87393,20932.0,11273.0,779.0,,,,,,
11381,87393,20932.0,11273.0,779.0,,,,,,
11382,87393,20932.0,11273.0,779.0,,,,,,
11383,87393,20932.0,11273.0,779.0,,,,,,
11384,87393,20932.0,11273.0,779.0,,,,,,
11385,87393,20932.0,11273.0,779.0,,,,,,
11386,87393,20932.0,11273.0,779.0,,,,,10.0,
11387,87393,20932.0,11273.0,779.0,,,,,,
11388,87393,20932.0,11273.0,779.0,,,,,,
11389,87393,20932.0,11273.0,779.0,,,,,,
11390,87393,20932.0,11273.0,779.0,,,,,,
11391,87393,20932.0,11273.0,779.0,,,,,,
11392,87393,20932.0,11273.0,779.0,,,,,,
11393,87393,20932.0,11273.0,779.0,,,,,,
11394,87393,20932.0,11273.0,779.0,,23.0,,,,
11395,87393,20932.0,11273.0,779.0,,,,,8.0,
11396,87393,20932.0,11273.0,779.0,,13.0,,,,
11397,87393,20932.0,11273.0,779.0,,12.0,,,18.0,
11398,87393,20932.0,11273.0,779.0,,,,,,
11399,87393,20932.0,11273.0,779.0,,,,,,
11400,87393,20932.0,11273.0,779.0,,14.0,,,,
11401,87393,20932.0,11273.0,779.0,,,,,,
11402,87393,20932.0,11273.0,779.0,,,,,,
11403,87393,20932.0,11273.0,779.0,,,,,,
11404,87393,20932.0,11273.0,779.0,,,,,,
11405,87393,20932.0,11273.0,779.0,,,,,,
11406,87393,20932.0,11273.0,779.0,,,,,,
11407,87393,20932.0,11273.0,779.0,,,,,,
11408,87393,20932.0,11273.0,779.0,,,,,,
11409,87393,20932.0,11273.0,779.0,,,,,,
11410,87393,20932.0,11273.0,779.0,,,,,,
11411,87393,20932.0,11273.0,779.0,,,,,,
11412,87393,20932.0,11273.0,779.0,,,,,,
11413,87393,20932.0,11273.0,779.0,,,,,,
11414,87393,20932.0,11273.0,779.0,,,,,,
11415,87393,20932.0,11273.0,779.0,,,,,,
11416,87393,20932.0,11273.0,779.0,,,,,,
11417,87393,20932.0,11273.0,779.0,,,,,,
11418,87393,20932.0,11273.0,779.0,,,,,,
11419,87393,20932.0,11273.0,779.0,,,,,,
11420,87393,20932.0,11273.0,779.0,,,,,,
11421,87393,20932.0,11273.0,779.0,,,,,,
11422,87393,20932.0,11273.0,779.0,,,,,,
11423,87393,20932.0,11273.0,779.0,,,,,,
11424,87393,20932.0,11273.0,779.0,,,,,,
11425,87393,20932.0,11273.0,779.0,,,,,,
11426,87393,20932.0,11273.0,779.0,,,,,,
11427,87393,20932.0,11273.0,779.0,,,,,,
11428,87393,20932.0,11273.0,779.0,,12.0,,,,
11429,87393,20932.0,11273.0,779.0,,,,,,
11430,87393,20932.0,11273.0,779.0,,,,,,
11431,87393,20932.0,11273.0,779.0,,,,,,
11432,87393,20932.0,11273.0,779.0,,,,,,
11433,87393,20932.0,11273.0,779.0,,,,,,
11434,87393,20932.0,11273.0,779.0,,13.0,,,,
11435,87393,20932.0,11273.0,779.0,,,,,,
11436,87393,20932.0,11273.0,779.0,,,,,,
11437,87393,20932.0,11273.0,779.0,,,,,,
11438,87393,20932.0,11273.0,779.0,,,,,,
11439,87393,20932.0,11273.0,779.0,,,,,,
11440,87393,20932.0,11273.0,779.0,,,,,,
11441,87393,20932.0,11273.0,779.0,,,,,,
11442,87393,20932.0,11273.0,779.0,,,,,,
11443,87393,20932.0,11273.0,779.0,,,,,,
11444,87393,20932.0,11273.0,779.0,,28.0,,,,
11445,87393,20932.0,11273.0,779.0,,48.0,,,,
11446,87393,20932.0,11273.0,779.0,,,,,,
11447,87393,20932.0,11273.0,779.0,,,,,,
11448,87393,20932.0,11273.0,779.0,,,,,,
11449,87393,20932.0,11273.0,779.0,,,,,,
11450,87393,20932.0,11273.0,779.0,,,,,,
11451,87393,20932.0,11273.0,779.0,,,,,,
11452,87393,20932.0,11273.0,779.0,,,,,,
11453,87393,20932.0,11273.0,779.0,,,,,,
11454,87393,20932.0,11273.0,779.0,,,,,,
11455,87393,20932.0,11273.0,779.0,,,,,8.0,
11456,87393,20932.0,11273.0,779.0,,,,,,
11457,87393,20932.0,11273.0,779.0,,,,,,
11458,87393,20932.0,11273.0,779.0,,,,,,
11459,87393,20932.0,11273.0,779.0,,,,,,
11460,87393,20932.0,11273.0,779.0,,,,,,
11461,87393,20932.0,11273.0,779.0,,18.0,,,,
11462,87393,20932.0,11273.0,779.0,,,,,,
11463,87393,20932.0,11273.0,779.0,,,,,,
11464,87393,20932.0,11273.0,779.0,,,,,,
11465,87393,20932.0,11273.0,779.0,,13.0,,,,
11466,87393,20932.0,11273.0,779.0,,,,,,
11467,87393,20932.0,11273.0,779.0,,,,,,
11468,87393,20932.0,11273.0,779.0,,13.0,,,10.0,
11469,87393,20932.0,11273.0,779.0,,,,,,
11470,87393,20932.0,11273.0,779.0,,,,,,
11471,87393,20932.0,11273.0,779.0,,,,,,
11472,87393,20932.0,11273.0,779.0,,,,,,
11473,87393,20932.0,11273.0,779.0,,14.0,,,,
11474,87393,20932.0,11273.0,779.0,,,,,,
11475,87393,20932.0,11273.0,779.0,,,,,,
11476,87393,20932.0,11273.0,779.0,,,,,,
11477,87393,20932.0,11273.0,779.0,,,,,,
11478,87393,20932.0,11273.0,779.0,,,,,,
